ID;SR;PD.obs;PD.SES;PD.Pvalue;FD.obs;FD.SES;FD.Pvalue;PE.obs;PE.SES;PE.Pvalue;Protegido;Clima;Ecorregion;Climate;Ecoregion;PP_MM;TMED;ALT_MIN;ALT_MAX;long;lat;codregion
22780;4;2.21231078;0.40520294;0.6135;1.569176007;0.596711893;0.673;0.003590912;0.539099071;0.257257257;1;2;6;Templado;Bosque_Maguellanico;1800;6.5;50;1600;-72.579986;-52.882546;12
22781;3;1.95296958;0.470377085;0.6705;1.284176401;0.541619513;0.6755;0.003402297;0.638693845;0.231231231;1;2;6;Templado;Bosque_Maguellanico;1800;6.5;50;1600;-72.579986;-53.132546;12
22782;4;2.02960631;0.148477421;0.5445;1.312577831;0.019353032;0.4905;0.003163847;0.690746837;0.202202202;1;2;6;Templado;Bosque_Maguellanico;1800;6.5;50;1600;-72.579986;-53.382546;12
22783;1;0.84684718;0.418724578;0.614;0.455722438;NA;0.5005;0.002056133;0.770598605;0.187187187;1;3;6;Polar;Bosque_Maguellanico;700;4;2000;4300;-72.579986;-53.632546;12
22784;0;0;0;0;0;0;0;0;0;0;1;3;6;Polar;Bosque_Maguellanico;700;4;2000;4300;-72.579986;-53.882546;12
22785;0;0;0;0;0;0;0;0;0;0;1;3;6;Polar;Bosque_Maguellanico;700;4;2000;4300;-72.579986;-54.132546;12
22786;0;0;0;0;0;0;0;0;0;0;1;3;6;Polar;Bosque_Maguellanico;700;4;2000;4300;-72.579986;-54.382546;12
22863;8;2.912722292;-0.323831291;0.4005;2.420466711;0.416895131;0.628;0.004201304;-0.416115866;0.632632633;0;2;5;Templado;Bosque_Valdiviano;700;11;100;1000;-72.329986;-35.132546;7
22864;9;3.090118432;-0.319061725;0.407;2.529200735;0.296108235;0.578;0.00457502;-0.446686217;0.652652653;0;2;5;Templado;Bosque_Valdiviano;700;11;100;1000;-72.329986;-35.382546;7
22865;9;3.090118432;-0.31029982;0.4125;2.529200735;0.259392538;0.575;0.00457502;-0.446686217;0.652652653;1;2;5;Templado;Bosque_Valdiviano;700;11;100;1000;-72.329986;-35.632546;7
22866;10;3.167289202;-0.471361828;0.365;2.5516813;-0.018449774;0.48;0.004664546;-0.59436446;0.698698699;1;2;3;Templado;Matorral_chileno;700;11;100;1000;-72.329986;-35.882546;7
22867;11;3.321018832;-0.569770544;0.313;2.563237208;-0.207128689;0.4125;0.005083192;-0.622445401;0.726726727;0;2;3;Templado;Matorral_chileno;700;11;100;1000;-72.329986;-36.132546;16
22868;10;3.161561052;-0.293487059;0.399;2.634135152;0.146968239;0.5365;0.004855257;-0.759328415;0.762762763;0;2;3;Templado;Matorral_chileno;700;11;100;1000;-72.329986;-36.382546;16
22869;12;3.371943822;-0.628800129;0.2935;2.968663615;0.119369081;0.5305;0.00562997;-1.130438662;0.916916917;0;2;3;Templado;Matorral_chileno;700;11;100;1000;-72.329986;-36.632546;16
22870;11;3.238731822;-0.436694932;0.3515;2.656615717;-0.117182507;0.4455;0.004944782;-0.873913118;0.800800801;0;2;3;Templado;Matorral_chileno;700;11;100;1000;-72.329986;-36.882546;8
22871;11;3.238731822;-0.518804862;0.328;2.656615717;-0.115907818;0.4505;0.004944782;-0.873913118;0.800800801;0;2;3;Templado;Matorral_chileno;700;11;100;1000;-72.329986;-37.132546;8
22872;11;3.238731822;-0.466767749;0.3405;2.656615717;-0.056584834;0.465;0.004944782;-0.873913118;0.800800801;0;2;3;Templado;Matorral_chileno;700;11;100;1000;-72.329986;-37.382546;8
22873;11;3.238731822;-0.429653002;0.362;2.656615717;-0.098324746;0.4545;0.004944782;-0.873913118;0.800800801;0;2;3;Templado;Matorral_chileno;700;11;100;1000;-72.329986;-37.632546;8
22874;12;3.398107122;-0.574974993;0.318;3.062511172;0.38198557;0.6095;0.005844331;-1.283864262;0.930930931;0;2;3;Templado;Matorral_chileno;700;11;100;1000;-72.329986;-37.882546;9
22875;12;3.398107122;-0.582836805;0.329;3.062511172;0.470008465;0.6505;0.005844331;-1.283864262;0.930930931;0;2;3;Templado;Matorral_chileno;700;11;100;1000;-72.329986;-38.132546;9
22876;12;3.398107122;-0.541467767;0.325;3.062511172;0.396857317;0.6355;0.005844331;-1.283864262;0.930930931;0;2;3;Templado;Matorral_chileno;700;11;100;1000;-72.329986;-38.382546;9
22877;12;3.398107122;-0.568859257;0.32;3.062511172;0.440004345;0.642;0.005844331;-1.283864262;0.930930931;0;2;3;Templado;Matorral_chileno;700;11;100;1000;-72.329986;-38.632546;9
22878;12;3.398107122;-0.565469382;0.3185;3.062511172;0.439428131;0.6355;0.005844331;-1.283864262;0.930930931;0;2;3;Templado;Matorral_chileno;2100;9.5;200;2000;-72.329986;-38.882546;9
22879;12;3.649898372;-0.35918085;0.3585;2.905457354;0.090053586;0.5135;0.006159037;-0.760480001;0.750750751;0;2;3;Templado;Matorral_chileno;2100;9.5;200;2000;-72.329986;-39.132546;9
22880;14;3.792251032;-0.561303846;0.2935;3.414504281;0.450672129;0.6505;0.008194224;-1.083872357;0.895895896;0;2;3;Templado;Matorral_chileno;2100;9.5;200;2000;-72.329986;-39.382546;14
22881;11;3.548780221;-0.121577977;0.4425;2.494448394;-0.190559901;0.4315;0.006819873;-0.609207023;0.693693694;0;2;5;Templado;Bosque_Valdiviano;2100;9.5;200;2000;-72.329986;-39.632546;14
22882;11;3.548780221;-0.105927463;0.4495;2.494448394;-0.279756177;0.4095;0.006819873;-0.609207023;0.693693694;0;2;5;Templado;Bosque_Valdiviano;2100;9.5;200;2000;-72.329986;-39.882546;14
22883;11;3.548780221;-0.120776907;0.444;2.494448394;-0.204071169;0.439;0.006819873;-0.609207023;0.693693694;0;2;5;Templado;Bosque_Valdiviano;2100;9;0;1400;-72.329986;-40.132546;14
